Event_id,Event_name,Price,Event_type,Location_Province,Address,Latitude,Longitude,Date,Time,Description,Image_link,Ticket_info,Ticket_link
8531,Appear.,328,food,Gauteng,"859 Kurt Islands, East Carloston, Gauteng - Lat: -26.362044, Lon: 27.727317",-26.362044115345263,27.727316555147606,2024-12-27,10:49,Nice physical control adult prevent issue field. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?school,Early Bird,https://www.ticketmaster.co.za/
8532,Tax.,464,lifestyle,Mpumalanga,"884 Jason Greens, Port James, Mpumalanga - Lat: -24.519857, Lon: 29.408641",-24.519856742525526,29.408641052660446,2025-03-04,19:44,"Red whole vote soon method record benefit face. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?school,VIP,https://www.ticketmaster.co.za/
8533,Child career language.,0,church,KwaZulu-Natal,"533 Anderson Course, Waltermouth, KwaZulu-Natal - Lat: -25.109008, Lon: 30.794506",-25.109007797352064,30.79450572643697,2024-12-04,18:13,"Yeah off once side finish girl state simply suffer statement. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?music,Free,No entrance fee
8534,Win oil fish.,492,sport,Free State,"234 Mccall Island, Christophershire, Free State - Lat: -27.710546, Lon: 27.819936",-27.710546195038997,27.81993551507347,2025-04-28,09:43,"Owner leader send American practice go woman billion campaign soon detail enough. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?sports,VVIP,https://www.ticketmaster.co.za/
8535,Government.,187,night light,Free State,"30 Silva Crossing, New Evelynstad, Free State - Lat: -28.113770, Lon: 26.149459",-28.11376967832121,26.149459126456208,2024-12-04,16:27,"Full practice special attack difference win reach best consumer region even soon. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?church,VVIP,https://www.ticketmaster.co.za/
8536,Yourself prove service.,0,school,Limpopo,"265 Johnson Ranch, South Kathrynmouth, Limpopo - Lat: -22.441264, Lon: 25.549027",-22.441264170572076,25.54902741537991,2024-12-12,09:52,Happen doctor you population recognize quickly maintain sing entire himself. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?sports,Free,No entrance fee
8537,Enter game.,328,food,North West,"626 Amanda Shore, Jennashire, North West - Lat: -26.050109, Lon: 25.068408",-26.050109323076295,25.068407664940874,2025-01-20,22:24,Thought girl official investment finish financial economic attention indeed center. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?corporate,VIP,https://www.ticketmaster.co.za/
8538,Hope true without it.,119,lifestyle,Eastern Cape,"263 Watkins Village, Millerfurt, Eastern Cape - Lat: -32.349452, Lon: 17.014913",-32.349451577773415,17.01491312652211,2024-12-13,19:48,"Number minute voice board game improve treatment market sense. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?sports,Early Bird,https://www.ticketmaster.co.za/
8539,Name join message.,305,food,North West,"940 Holland Terrace, Jessicaport, North West - Lat: -27.141687, Lon: 25.178196",-27.141686765086718,25.17819612962933,2024-10-24,13:02,A throughout enter leg yet recently huge somebody. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?sports,General,https://www.ticketmaster.co.za/
8540,Politics worker class.,0,church,Mpumalanga,"372 Hanson Causeway, West Brittanychester, Mpumalanga - Lat: -24.575975, Lon: 30.313968",-24.575974744729248,30.313967733091676,2025-06-28,18:43,"Issue set staff none interesting knowledge check response economic across pattern able. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?concert,Free,No entrance fee
8541,Whose century.,339,school,KwaZulu-Natal,"533 April Mission, Melanieburgh, KwaZulu-Natal - Lat: -26.564183, Lon: 29.728429",-26.564182979572067,29.72842851591802,2025-05-05,13:08,Debate left different into yeah PM. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?school,VVIP,https://www.ticketmaster.co.za/
8542,Capital miss feel.,362,night light,Western Cape,"383 Marie Causeway, Jesseside, Western Cape - Lat: -32.066252, Lon: 18.790926",-32.06625181895941,18.79092586977328,2025-04-19,09:38,"Store road represent tonight car southern great man shoulder decision we truth. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?church,Early Bird,https://www.ticketmaster.co.za/
8543,Perhaps.,481,sport,KwaZulu-Natal,"309 Johnson Viaduct, Lesliemouth, KwaZulu-Natal - Lat: -26.307062, Lon: 29.217644",-26.307062169172603,29.21764400111261,2024-11-26,18:53,"Hour remain late parent hot free paper scene various down bit difficult. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?food,VVIP,https://www.ticketmaster.co.za/
8544,Civil.,0,night light,Mpumalanga,"256 Shawn Lake, Obrienshire, Mpumalanga - Lat: -25.676281, Lon: 30.102013",-25.676281017557226,30.102013399410847,2025-05-12,20:12,"Nothing strategy herself scientist month try part. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?music,Free,No entrance fee
8545,Talk you.,498,church,Mpumalanga,"935 Erica Crest, Lake Samueltown, Mpumalanga - Lat: -24.543795, Lon: 30.108137",-24.543795475975344,30.10813717950177,2025-02-04,18:04,"Education answer everyone long change into. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?concert,VVIP,https://www.ticketmaster.co.za/
8546,Each management improve.,0,food,Limpopo,"582 Young Squares, Kimberlyland, Limpopo - Lat: -23.318693, Lon: 29.899796",-23.31869325274137,29.89979555240985,2025-01-31,17:26,Certain eat team continue feel serious question couple ask decision shake experience. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?concert,Free,No entrance fee
8547,Street style.,0,church,Northern Cape,"109 Hall Junction, West Ethan, Northern Cape - Lat: -28.478507, Lon: 16.601784",-28.478507296397296,16.601783720089664,2024-11-22,21:47,"Ability upon once themselves else north. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?food,Free,No entrance fee
8548,Resource ability.,100,sport,Western Cape,"895 Derek Springs, Andrewburgh, Western Cape - Lat: -32.390195, Lon: 20.448637",-32.39019512445503,20.44863686509166,2025-06-15,23:46,"Car security beyond before involve hope seem herself attorney. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?school,VVIP,https://www.ticketmaster.co.za/
8549,Important without customer.,153,sport,North West,"494 Conrad Crossing, West Kristenchester, North West - Lat: -27.220116, Lon: 28.168795",-27.220115799227855,28.168794978313258,2024-12-12,17:30,"Yeah health grow article serve true. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?church,General,https://www.ticketmaster.co.za/
8550,Tree through.,168,sport,Gauteng,"300 Todd Stravenue, Lisaport, Gauteng - Lat: -25.768993, Lon: 28.469117",-25.768992563503197,28.46911712520422,2025-05-27,15:49,"Theory claim serious them world court stage fill alone yourself ground receive personal provide. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?concert,VVIP,https://www.ticketmaster.co.za/
8551,Represent.,175,sport,KwaZulu-Natal,"423 Sweeney Center, Butlertown, KwaZulu-Natal - Lat: -25.394306, Lon: 29.375338",-25.39430609761319,29.37533784870723,2025-02-01,18:34,"Thus growth very opportunity a view. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?church,Early Bird,https://www.ticketmaster.co.za/
8552,Rock have particularly.,455,corporate,KwaZulu-Natal,"261 Gutierrez Track, Williamschester, KwaZulu-Natal - Lat: -28.372684, Lon: 28.896220",-28.372683832499845,28.896219554743926,2025-02-23,13:45,"Agent impact light save recently boy street low soon market often. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?school,VVIP,https://www.ticketmaster.co.za/
8553,Across up.,106,corporate,Western Cape,"218 Martinez Valley, West Lindaberg, Western Cape - Lat: -33.191483, Lon: 21.367894",-33.191482611723686,21.367893870429057,2024-10-31,23:36,"Throughout name pretty culture nothing same on. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?sports,General,https://www.ticketmaster.co.za/
8554,Low person.,425,corporate,Gauteng,"406 Smith Locks, Michaelchester, Gauteng - Lat: -25.861695, Lon: 28.061849",-25.861694706049395,28.061848668977774,2025-01-26,18:52,"Relationship data fear travel activity development company individual life tonight dream. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?concert,General,https://www.ticketmaster.co.za/
8555,Wish chance free.,463,corporate,Eastern Cape,"593 Angela Ranch, Port Olivia, Eastern Cape - Lat: -31.057194, Lon: 27.490767",-31.057193824116,27.49076715197826,2024-10-13,21:50,"Door easy prove law lose realize report strong part. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?church,Early Bird,https://www.ticketmaster.co.za/
8556,Within reveal any.,417,lifestyle,Northern Cape,"324 Ward Road, Michelleside, Northern Cape - Lat: -29.045302, Lon: 20.839589",-29.045302085800376,20.83958898463818,2025-04-28,21:59,"Gas always pull follow hospital key level allow. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?church,VIP,https://www.ticketmaster.co.za/
8557,Deep meeting loss international.,190,school,Gauteng,"349 Baker Prairie, South Pamela, Gauteng - Lat: -26.293707, Lon: 28.102325",-26.293706545139464,28.102324833860976,2025-02-04,17:41,Development ten as outside take my woman represent behind pattern lawyer. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?corporate,VIP,https://www.ticketmaster.co.za/
8558,Value west.,319,sport,Mpumalanga,"850 Butler Forge, Heatherport, Mpumalanga - Lat: -25.806420, Lon: 30.885823",-25.806420163880706,30.8858230697563,2025-05-25,14:58,"Sister lead six little quality out make pressure head. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?music,General,https://www.ticketmaster.co.za/
8559,According determine per alone.,333,church,Northern Cape,"58 Adams Parkways, North Kevinmouth, Northern Cape - Lat: -30.686876, Lon: 17.642656",-30.686876432615264,17.64265574913476,2024-10-25,15:26,"Oil ready as financial better arm similar change strong girl money system. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?corporate,VVIP,https://www.ticketmaster.co.za/
8560,Open their thank throw.,139,corporate,North West,"399 Frank View, Gutierrezmouth, North West - Lat: -26.752484, Lon: 26.391269",-26.752484399209923,26.391269191436553,2024-10-18,12:49,"Organization large I brother purpose lose debate health food make. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?concert,VVIP,https://www.ticketmaster.co.za/
8561,Defense seat.,414,music,Mpumalanga,"772 Williams Gardens, Wadebury, Mpumalanga - Lat: -25.455201, Lon: 30.898137",-25.45520053296184,30.89813701580995,2025-03-03,14:46,Watch attorney their be really bring second analysis write whatever century much. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?church,General,https://www.ticketmaster.co.za/
8562,Child concern.,152,sport,Eastern Cape,"888 Benjamin Shore, Melissaborough, Eastern Cape - Lat: -30.026011, Lon: 16.888584",-30.02601121304344,16.888584098590886,2025-04-13,21:25,"Page subject impact cell air common campaign write two attention can yes total. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?church,General,https://www.ticketmaster.co.za/
8563,Program.,296,sport,Gauteng,"224 Castro Knolls, New Nina, Gauteng - Lat: -25.914078, Lon: 27.509161",-25.914078162041402,27.5091612598941,2025-03-07,19:21,"Direction together inside point civil life pick focus charge. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?music,VVIP,https://www.ticketmaster.co.za/
8564,Across hair.,256,sport,Western Cape,"504 Valerie Grove, Lake Tanyaville, Western Cape - Lat: -33.814184, Lon: 18.996097",-33.81418370045978,18.996097033474985,2025-01-15,11:59,"Two decade wonder Congress old true seat success put their he. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?church,VIP,https://www.ticketmaster.co.za/
8565,Camera school.,245,church,North West,"828 Penny Extensions, Lake Michaelside, North West - Lat: -25.891298, Lon: 23.653010",-25.89129821343355,23.65301035991292,2025-01-31,16:38,"Good building box same look enough process trial shake need. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?music,Early Bird,https://www.ticketmaster.co.za/
8566,Form company option.,314,church,Limpopo,"62 Mendez Lodge, Ashleyview, Limpopo - Lat: -22.617460, Lon: 22.583289",-22.617459883474826,22.583289277540608,2025-01-07,14:35,"Response wall else always eat yeah defense. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?school,VIP,https://www.ticketmaster.co.za/
8567,Recently.,218,school,Eastern Cape,"561 Sarah Keys, Parkerfort, Eastern Cape - Lat: -30.579515, Lon: 22.295626",-30.57951544801838,22.29562614831286,2025-03-24,19:12,Staff affect race garden beyond subject scene fly cultural final listen action. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?lifestyle,VVIP,https://www.ticketmaster.co.za/
8568,Tell green state.,0,corporate,Gauteng,"735 Stacey Island, Lake Natashatown, Gauteng - Lat: -26.465896, Lon: 27.524730",-26.465896448867596,27.524730049014373,2025-03-30,14:25,"Investment ago shake then including success high can use get heart official indicate. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?school,Free,No entrance fee
8569,Report major campaign.,136,corporate,Free State,"714 Natasha Course, New Michaelside, Free State - Lat: -28.869937, Lon: 27.709470",-28.869937125331663,27.709470269125465,2025-03-09,13:51,"White general whatever institution travel maybe marriage show many all exist. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?corporate,VIP,https://www.ticketmaster.co.za/
8570,Paper Democrat black.,374,sport,KwaZulu-Natal,"15 Thomas Haven, Grantfurt, KwaZulu-Natal - Lat: -25.141413, Lon: 30.154193",-25.141413163027774,30.154192601228814,2025-05-01,11:04,"Purpose fire simple simply allow information decide road worry large unit. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?sports,General,https://www.ticketmaster.co.za/
8571,Music close four.,218,music,Gauteng,"194 Taylor Terrace, Turnerborough, Gauteng - Lat: -26.418297, Lon: 27.946848",-26.418296704715008,27.94684752959236,2025-05-09,16:17,Option our address side me only brother industry represent word degree. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?school,General,https://www.ticketmaster.co.za/
8572,Doctor every.,184,sport,Mpumalanga,"896 Laura Fords, East Nathan, Mpumalanga - Lat: -25.186320, Lon: 30.482394",-25.186319720664752,30.48239352615951,2025-05-05,09:51,"Decision present specific want recently begin on nor throw sell great visit. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?night light,Early Bird,https://www.ticketmaster.co.za/
8573,They likely.,0,night light,Free State,"769 Ferguson Ridge, Singletonburgh, Free State - Lat: -27.117439, Lon: 24.592053",-27.117438941945302,24.592052705977697,2025-02-19,09:58,"Energy partner tend popular I the include store may company perhaps occur medical. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?food,Free,No entrance fee
8574,Room central.,444,night light,North West,"956 Megan Burgs, Howardton, North West - Lat: -26.766333, Lon: 26.665108",-26.766333103782337,26.665107556494476,2025-02-14,11:22,"Whether painting standard clear open hotel crime. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?corporate,VIP,https://www.ticketmaster.co.za/
8575,Because history.,327,music,Mpumalanga,"188 Steven Dale, Port Andrew, Mpumalanga - Lat: -25.924825, Lon: 30.024285",-25.92482479325184,30.02428485988912,2025-05-17,18:30,Population message include political cause animal administration single issue industry sit develop. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?sports,VIP,https://www.ticketmaster.co.za/
8576,Day despite.,297,music,KwaZulu-Natal,"54 Rodriguez Street, Port Sarahstad, KwaZulu-Natal - Lat: -28.247854, Lon: 30.499817",-28.247854351215825,30.499817228229862,2025-01-01,12:41,Information stock whether national statement authority measure too travel. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?night light,General,https://www.ticketmaster.co.za/
8577,Within case.,235,school,Northern Cape,"818 Doris Port, Hamiltonfort, Northern Cape - Lat: -29.962744, Lon: 23.100962",-29.962744058796517,23.100962129182854,2025-02-17,20:32,With cultural well choice firm article should suggest professor at. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?school,VIP,https://www.ticketmaster.co.za/
8578,Left sound apply half.,136,lifestyle,Limpopo,"644 Leon Drive, New Alexis, Limpopo - Lat: -22.390129, Lon: 27.115316",-22.39012896222554,27.11531584675265,2025-01-18,10:46,"Property method customer part get fall data after drug. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?music,Early Bird,https://www.ticketmaster.co.za/
8579,However just.,0,corporate,Gauteng,"256 Meyer Island, Wesleyhaven, Gauteng - Lat: -26.409893, Lon: 27.866654",-26.409893497459983,27.866653807158883,2025-04-20,08:42,"Six believe red member vote want. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?food,Free,No entrance fee
8580,Her.,172,school,North West,"945 Stephanie Plain, Rodriguezburgh, North West - Lat: -26.600318, Lon: 23.820522",-26.60031797820563,23.820521996013994,2025-05-26,16:35,Our service table cost hot risk movie which consider picture accept full. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?night light,General,https://www.ticketmaster.co.za/
8581,Cultural lot push.,246,church,Gauteng,"759 Barron Square, South Dylanville, Gauteng - Lat: -26.260859, Lon: 28.440239",-26.260859074171588,28.44023918917077,2025-05-07,21:19,"Feel people director cold include low respond build feeling window hand list. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?school,General,https://www.ticketmaster.co.za/
8582,Place bad available.,436,church,Mpumalanga,"163 Andrew Knolls, Janicehaven, Mpumalanga - Lat: -24.306638, Lon: 29.979320",-24.306637573926174,29.979320491257756,2025-02-06,22:29,"Red phone fly vote measure my career to. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?music,VIP,https://www.ticketmaster.co.za/
8583,Ever.,0,school,Gauteng,"180 Mitchell Passage, New Michele, Gauteng - Lat: -26.249391, Lon: 28.178073",-26.249390512209573,28.178073243346365,2025-04-06,11:13,Look police career question fill these. Engage in an enriching school program designed to inspire and educate students of all ages.,https://picsum.photos/200/300?school,Free,No entrance fee
8584,Hand at reach.,305,food,Western Cape,"218 Miller Cliffs, Christopherland, Western Cape - Lat: -33.457198, Lon: 19.054723",-33.457198342492525,19.054723415020764,2025-03-04,16:09,Design leave ok series nation call mean. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?music,Early Bird,https://www.ticketmaster.co.za/
8585,Actually tree mission region.,100,church,Eastern Cape,"927 Michelle Lake, Abigailtown, Eastern Cape - Lat: -34.265473, Lon: 22.145306",-34.26547263379874,22.145305710019635,2025-05-01,22:22,"Kid soon ten face tend hot police firm. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?sports,VIP,https://www.ticketmaster.co.za/
8586,Often nice report.,394,sport,Mpumalanga,"275 Weeks Grove, Lindseyfort, Mpumalanga - Lat: -24.150080, Lon: 30.670332",-24.150080024487213,30.670332126754726,2025-04-27,23:26,"Amount born return hand friend right scene material image strategy case realize area. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?music,VIP,https://www.ticketmaster.co.za/
8587,Other matter.,269,lifestyle,Eastern Cape,"572 Stacy Divide, East Tammy, Eastern Cape - Lat: -30.197032, Lon: 25.428851",-30.19703198805076,25.428851031529124,2024-12-01,11:33,"Term more expert remain example how east quickly yard police send street different. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?corporate,VVIP,https://www.ticketmaster.co.za/
8588,Floor himself audience.,389,music,Northern Cape,"591 Miller Via, South Kevinville, Northern Cape - Lat: -31.325949, Lon: 20.635947",-31.32594904703405,20.635947249755755,2025-03-11,10:00,Weight new three newspaper even site hair determine series begin. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?lifestyle,VIP,https://www.ticketmaster.co.za/
8589,Look effort pattern.,383,lifestyle,Mpumalanga,"867 Davis Lodge, Lake Michele, Mpumalanga - Lat: -24.898921, Lon: 30.729869",-24.898920510729063,30.729868701748682,2025-06-20,13:20,"Him under mother board center race place low fire. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?music,General,https://www.ticketmaster.co.za/
8590,Sister budget.,304,church,Eastern Cape,"61 Hicks Greens, Jonesburgh, Eastern Cape - Lat: -34.154934, Lon: 19.134813",-34.15493407838779,19.13481286084514,2024-12-03,12:12,"Doctor party behind check old establish edge fight. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?night light,General,https://www.ticketmaster.co.za/
8591,Better claim.,457,food,Mpumalanga,"763 Simon Fords, Port Melissaburgh, Mpumalanga - Lat: -25.252687, Lon: 30.323299",-25.25268670117444,30.323299477325484,2025-01-03,17:51,Tree country resource physical part guy expert person generation boy property list either. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?corporate,VVIP,https://www.ticketmaster.co.za/
8592,Wonder Congress American.,0,sport,Free State,"716 Miller Road, Reevesburgh, Free State - Lat: -29.694617, Lon: 24.699952",-29.694617174498163,24.699951922371053,2024-12-19,09:25,"These goal know can baby world focus keep create man. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?concert,Free,No entrance fee
8593,Often time six.,307,church,KwaZulu-Natal,"970 Christian Isle, Hooverhaven, KwaZulu-Natal - Lat: -28.759194, Lon: 30.098347",-28.759193511404344,30.09834709240093,2025-05-06,16:16,"Sometimes deal still foot site conference action. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?food,VVIP,https://www.ticketmaster.co.za/
8594,Agency order public.,0,lifestyle,Free State,"487 Harris Mountain, Port Gregoryhaven, Free State - Lat: -27.202800, Lon: 24.712359",-27.202799773768653,24.712358519788612,2024-11-08,17:59,"Me expert interview training often box. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?concert,Free,No entrance fee
8595,Character individual pull.,132,lifestyle,Mpumalanga,"671 Wayne Stravenue, North Vicki, Mpumalanga - Lat: -25.487818, Lon: 30.168079",-25.48781844869575,30.168079305496946,2025-06-07,09:08,"Who tonight seat age camera tree matter would middle write group option paper. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?concert,Early Bird,https://www.ticketmaster.co.za/
8596,Radio more.,338,lifestyle,Eastern Cape,"75 Guerra Meadows, North Jamesmouth, Eastern Cape - Lat: -33.835394, Lon: 25.024967",-33.8353943156455,25.024966844771527,2024-10-04,08:13,"Realize back station data allow their. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?school,Early Bird,https://www.ticketmaster.co.za/
8597,Run chance improve allow.,0,music,Gauteng,"85 Green Glens, West Miranda, Gauteng - Lat: -26.445952, Lon: 27.817930",-26.445952156053362,27.81793033499147,2025-06-19,14:18,View go animal it human stuff message speech certainly sign compare. Experience the ultimate music extravaganza with live performances that will resonate with your soul.,https://picsum.photos/200/300?lifestyle,Free,No entrance fee
8598,Each manage first get.,376,night light,Free State,"225 Lozano Fields, Port Edwardport, Free State - Lat: -28.898824, Lon: 26.401386",-28.89882406443927,26.4013857835179,2024-11-26,15:29,"End because the about management local reality. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?food,VIP,https://www.ticketmaster.co.za/
8599,Child light.,421,food,North West,"372 Grimes Curve, Darrenberg, North West - Lat: -26.636296, Lon: 24.067926",-26.6362962670568,24.067925525026425,2024-12-30,09:21,Operation list government chance main month. Join us at the food festival to savor exquisite dishes that will leave your taste buds wanting more.,https://picsum.photos/200/300?church,Early Bird,https://www.ticketmaster.co.za/
8600,Effort lot.,336,sport,Eastern Cape,"317 Dillon Island, Chadburgh, Eastern Cape - Lat: -30.586573, Lon: 23.686900",-30.58657259657312,23.68690034285202,2025-05-06,23:51,"Concern trip central run finally example reveal say shoulder gas friend general her. Prepare yourself for an adrenaline-pumping sport event, packed with intense competition and fun.",https://picsum.photos/200/300?school,VVIP,https://www.ticketmaster.co.za/
8601,Wish daughter receive.,254,church,Eastern Cape,"309 Kevin Canyon, Liport, Eastern Cape - Lat: -31.201216, Lon: 27.813458",-31.201215551740543,27.813458397600563,2025-01-22,21:21,"Type wrong agency how run tonight administration image staff mother wonder out. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?food,General,https://www.ticketmaster.co.za/
8602,Yard.,111,lifestyle,Western Cape,"773 Peters Avenue, New Lisaland, Western Cape - Lat: -33.608629, Lon: 18.055701",-33.60862910637253,18.055700741840198,2025-03-25,14:25,"Parent such impact mother term another never rule not piece even Congress. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?night light,General,https://www.ticketmaster.co.za/
8603,Property recognize tend ten.,0,church,Mpumalanga,"312 Howard Islands, Carneyland, Mpumalanga - Lat: -25.416990, Lon: 29.473529",-25.41698988909961,29.473529406705943,2025-03-18,17:14,"Economy news often discuss behavior ago institution. Join us for a serene and uplifting church service, where faith and community come together.",https://picsum.photos/200/300?sports,Free,No entrance fee
8604,Establish feel car.,414,night light,Free State,"532 Scott Stream, Shanefurt, Free State - Lat: -27.947961, Lon: 27.289781",-27.9479613207455,27.28978056021569,2025-01-09,22:35,"Our race early peace everybody across small. Be amazed by a breathtaking display of lights at our night light event, where every moment is unforgettable.",https://picsum.photos/200/300?sports,VIP,https://www.ticketmaster.co.za/
8605,Center rule professional.,254,corporate,Eastern Cape,"826 Brenda Street, North Hollyfort, Eastern Cape - Lat: -32.394771, Lon: 19.266132",-32.39477091973034,19.266131721843998,2025-01-20,12:57,"Paper affect value across police up trial oil expert old her. Elevate your business connections at our corporate gathering, where innovation meets opportunity.",https://picsum.photos/200/300?sports,VIP,https://www.ticketmaster.co.za/
8606,Least defense possible.,209,lifestyle,Free State,"500 Contreras Lane, East Juliaport, Free State - Lat: -27.799006, Lon: 26.275857",-27.799005901139445,26.275856541665583,2025-05-30,08:15,"Quickly quickly talk manage there exist tree both stock expect particularly leave. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?food,VIP,https://www.ticketmaster.co.za/
8607,Above heart.,460,lifestyle,Eastern Cape,"322 Brown Points, Youngstad, Eastern Cape - Lat: -30.977288, Lon: 23.493688",-30.977288368041506,23.493687674129692,2025-01-30,18:18,"Often involve issue share majority whom while soldier. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?church,VVIP,https://www.ticketmaster.co.za/
8608,Interview recent notice.,374,lifestyle,Western Cape,"723 Debbie Shoal, Floresburgh, Western Cape - Lat: -32.850033, Lon: 20.673514",-32.850033316620426,20.673513682147174,2025-03-25,11:50,"Shoulder support news knowledge sport hard. Immerse yourself in the latest trends at our lifestyle expo, a hub of inspiration and style.",https://picsum.photos/200/300?lifestyle,General,https://www.ticketmaster.co.za/
